ingredient,match_title,match_url,match_category,match_subcategory,score,reasons
Вода розовая,Вода природная,https://vkusvill.ru/goods/voda-prirodnaya-5-l-372.html,Напитки,Вода,3.0232,"{'title_overlap': 0.3333, 'vec_sim': 0.9174, 'fuzzy': 0.6923}"
Вода розовая,Вода кокосовая,https://vkusvill.ru/goods/voda-kokosovaya-310-ml-22399.html,Можно при диабете,Напитки без добавленного сахара,2.8862,"{'title_overlap': 0.3333, 'vec_sim': 0.7772, 'fuzzy': 0.7692}"
Вода розовая,Вода родниковая газированная,https://vkusvill.ru/goods/voda-rodnikovaya-gazirovannaya-500-ml-17826.html,Напитки,Вода,2.6924,"{'title_overlap': 0.25, 'vec_sim': 0.8986, 'fuzzy': 0.55}"
Вода розовая,Вода родниковая газированная,https://vkusvill.ru/goods/voda-rodnikovaya-gazirovannaya-1-5-l-22809.html,Напитки,Вода,2.6924,"{'title_overlap': 0.25, 'vec_sim': 0.8986, 'fuzzy': 0.55}"
Вода розовая,Вода йодированная негазированная,https://vkusvill.ru/goods/voda-yodirovannaya-negazirovannaya-500-ml-107444.html,Напитки,Вода,2.6249,"{'title_overlap': 0.25, 'vec_sim': 0.8648, 'fuzzy': 0.5455}"
Вода розовая,Вода кокосовая газированная,https://vkusvill.ru/goods/voda-kokosovaya-gazirovannaya-s-sakharom-325-ml-90344.html,Напитки,Растительные напитки и йогурты,2.5647,"{'title_overlap': 0.25, 'vec_sim': 0.8159, 'fuzzy': 0.5641}"
Вода розовая,"Вода питьевая газированная ""Кувака""",https://vkusvill.ru/goods/voda-pitevaya-gazirovannaya-kuvaka-500-ml-66297.html,Напитки,Вода,2.5642,"{'title_overlap': 0.2, 'vec_sim': 0.8968, 'fuzzy': 0.5}"
Вода розовая,"Вода питьевая газированная ""Кувака""",https://vkusvill.ru/goods/voda-pitevaya-gazirovannaya-kuvaka-1-5-l-66301.html,Напитки,Вода,2.5642,"{'title_overlap': 0.2, 'vec_sim': 0.8968, 'fuzzy': 0.5}"
Вода розовая,Вода минеральная столовая,https://vkusvill.ru/goods/voda-mineralnaya-stolovaya-500-ml-sport-66257.html,Напитки,Вода,2.5595,"{'title_overlap': 0.25, 'vec_sim': 0.7876, 'fuzzy': 0.5946}"
Вода розовая,Вода родниковая негазированная,https://vkusvill.ru/goods/voda-rodnikovaya-negazirovannaya-1-5-l-373.html,Напитки,Вода,2.552,"{'title_overlap': 0.25, 'vec_sim': 0.8424, 'fuzzy': 0.5238}"
Вода розовая,Вода родниковая негазированная,https://vkusvill.ru/goods/voda-rodnikovaya-negazirovannaya-500-ml-371.html,Напитки,Вода,2.552,"{'title_overlap': 0.25, 'vec_sim': 0.8424, 'fuzzy': 0.5238}"
Вода розовая,"Вода детская ""Наш родничок"" родниковая негаз",https://vkusvill.ru/goods/voda-detskaya-nash-rodnichok-rodnikovaya-negaz-1-5-l-95089.html,Напитки,Вода,2.4811,"{'title_overlap': 0.1429, 'vec_sim': 0.8823, 'fuzzy': 0.5}"
Вода розовая,"Вода детская ""Наш родничок"" родниковая негаз",https://vkusvill.ru/goods/voda-detskaya-nash-rodnichok-rodnikovaya-negaz-500-ml-95092.html,Напитки,Вода,2.4811,"{'title_overlap': 0.1429, 'vec_sim': 0.8823, 'fuzzy': 0.5}"
Вода розовая,Вода магниевая негазированная,https://vkusvill.ru/goods/voda-magnievaya-negazirovannaya-500-ml-96214.html,Напитки,Вода,2.4793,"{'title_overlap': 0.25, 'vec_sim': 0.8218, 'fuzzy': 0.5}"
Вода розовая,"Вода минеральная ""Псыж""",https://vkusvill.ru/goods/voda-mineralnaya-psyzh-1-l-27215.html,Напитки,Вода,2.4719,"{'title_overlap': 0.25, 'vec_sim': 0.8177, 'fuzzy': 0.5}"
Вода розовая,"Вода минеральная ""Псыж""",https://vkusvill.ru/goods/voda-mineralnaya-psyzh-1-5-l-89036.html,Напитки,Вода,2.4719,"{'title_overlap': 0.25, 'vec_sim': 0.8177, 'fuzzy': 0.5}"
Вода розовая,"Вода минеральная ""Набеглави""",https://vkusvill.ru/goods/voda-mineralnaya-nabeglavi-1-l-36832.html,Напитки,Вода,2.4688,"{'title_overlap': 0.25, 'vec_sim': 0.816, 'fuzzy': 0.5}"
Вода розовая,"Вода питьевая природная ""Кувака""",https://vkusvill.ru/goods/voda-pitevaya-prirodnaya-kuvaka-500-ml-66181.html,Напитки,Вода,2.4661,"{'title_overlap': 0.2, 'vec_sim': 0.8423, 'fuzzy': 0.5}"
Стружка шоколадная,Кокосанка шоколадная,https://vkusvill.ru/goods/kokosanka-shokoladnaya-105-g-bez-glyutena-83442.html,Сладости и десерты,Печенье,2.6725,"{'title_overlap': 0.3333, 'vec_sim': 0.6855, 'fuzzy': 0.7368}"
Стружка шоколадная,Стружка кокосовая,https://vkusvill.ru/goods/struzhka-kokosovaya-80-g-107339.html,"Масла, соусы, специи, сахар и соль",Специи,2.4993,"{'title_overlap': 0.3333, 'vec_sim': 0.5843, 'fuzzy': 0.7429}"
Стружка шоколадная,Стружка кокосовая,https://vkusvill.ru/goods/struzhka-kokosovaya-120-g-20780.html,"Крупы, макароны, мука",Мука и ингредиенты для выпечки,2.4993,"{'title_overlap': 0.3333, 'vec_sim': 0.5843, 'fuzzy': 0.7429}"
Стружка шоколадная,"Колбаса шоколадная ""Цитрусовая"", веган",https://vkusvill.ru/goods/kolbasa-shokoladnaya-tsitrusovaya-vegan-69988.html,Сладости и десерты,Веганские и постные десерты,2.063,"{'title_overlap': 0.2, 'vec_sim': 0.4398, 'fuzzy': 0.7143}"
Стружка шоколадная,"Колбаса шоколадная с фисташкой и кешью, веган",https://vkusvill.ru/goods/kolbasa-shokoladnaya-s-fistashkoy-i-keshyu-vegan-69598.html,Сладости и десерты без лактозы,"Торты, пирожные, десерты",2.0597,"{'title_overlap': 0.125, 'vec_sim': 0.4796, 'fuzzy': 0.7143}"
Стружка шоколадная,Фундучно-шоколадная паста,https://vkusvill.ru/goods/funduchno-shokoladnaya-pasta-vegan-17534.html,Консервация,"Сиропы, пасты и сгущёнка",1.7432,"{'title_overlap': 0.25, 'vec_sim': 0.2869, 'fuzzy': 0.6512}"
Стружка шоколадная,"Кукис ""Шоколадная триада""",https://vkusvill.ru/goods/kukis-shokoladnaya-triada-101141.html,Сладости и десерты,Печенье,1.7272,"{'title_overlap': 0.25, 'vec_sim': 0.4331, 'fuzzy': 0.4651}"
Стружка шоколадная,Сгущенка кокосовая,https://vkusvill.ru/goods/sgushchenka-kokosovaya-180-g-30462.html,Консервация,"Сиропы, пасты и сгущёнка",1.5241,"{'title_overlap': 0.0, 'vec_sim': 0.5227, 'fuzzy': 0.3889}"
Стружка шоколадная,Сгущенка кокосовая Samui,https://vkusvill.ru/goods/sgushchenka-kokosovaya-samui-200-g-70682.html,Вместо молока,Вместо молока,1.4413,"{'title_overlap': 0.0, 'vec_sim': 0.5229, 'fuzzy': 0.3333}"
Стружка шоколадная,Вода кокосовая,https://vkusvill.ru/goods/voda-kokosovaya-310-ml-22399.html,Можно при диабете,Напитки без добавленного сахара,1.4056,"{'title_overlap': 0.0, 'vec_sim': 0.4163, 'fuzzy': 0.4375}"
Стружка шоколадная,Кокосовая паста,https://vkusvill.ru/goods/kokosovaya-pasta-175g-91156.html,Консервация,"Сиропы, пасты и сгущёнка",1.3656,"{'title_overlap': 0.0, 'vec_sim': 0.4556, 'fuzzy': 0.3636}"
Стружка шоколадная,"Набор конфет ""Шоколадная коллекция""",https://vkusvill.ru/goods/nabor-konfet-shokoladnaya-kollektsiya-108794.html,Сладости и десерты,"Конфеты, карамель",1.2841,"{'title_overlap': 0.2, 'vec_sim': 0.2878, 'fuzzy': 0.3774}"
Стружка шоколадная,Мука кокосовая,https://vkusvill.ru/goods/muka-kokosovaya-300-g-92629.html,"Крупы, макароны, мука",Мука и ингредиенты для выпечки,1.2346,"{'title_overlap': 0.0, 'vec_sim': 0.3734, 'fuzzy': 0.375}"
Стружка шоколадная,Вода кокосовая газированная,https://vkusvill.ru/goods/voda-kokosovaya-gazirovannaya-s-sakharom-325-ml-90344.html,Напитки,Растительные напитки и йогурты,1.1371,"{'title_overlap': 0.0, 'vec_sim': 0.3354, 'fuzzy': 0.3556}"
Стружка шоколадная,"Печенье сдобное ""Шоколадная легенда"" с вишней",https://vkusvill.ru/goods/pechene-sdobnoe-shokoladnaya-legenda-s-vishney-71674.html,Сладости и десерты,Печенье,1.1297,"{'title_overlap': 0.1429, 'vec_sim': 0.2837, 'fuzzy': 0.3175}"
Стружка шоколадная,Халва арахисово-кокосовая на фруктозе,https://vkusvill.ru/goods/khalva-arakhisovo-kokosovaya-na-fruktoze-ves-103586.html,Сладости и десерты,Халва и восточные сладости,1.1261,"{'title_overlap': 0.0, 'vec_sim': 0.3832, 'fuzzy': 0.2909}"
Стружка шоколадная,"Шоколад горячий ""Бомбочка кокосовая"" с маршмеллоу",https://vkusvill.ru/goods/shokolad-goryachiy-bombochka-kokosovaya-s-marshmellou-103190.html,Сладости и десерты,Шоколад и батончики,1.0874,"{'title_overlap': 0.0, 'vec_sim': 0.3305, 'fuzzy': 0.3284}"
Стружка шоколадная,Кокосовая мука Золото Индии,https://vkusvill.ru/goods/kokosovaya-muka-zoloto-indii-71280.html,Бакалея без глютена,Мука,1.0706,"{'title_overlap': 0.0, 'vec_sim': 0.3355, 'fuzzy': 0.3111}"
Стружка шоколадная,Вода кокосовая Bonsu 100% ж/б,https://vkusvill.ru/goods/voda-kokosovaya-bonsu-100-zh-b-330-ml-93016.html,Напитки,Растительные напитки и йогурты,1.0222,"{'title_overlap': 0.0, 'vec_sim': 0.3197, 'fuzzy': 0.2979}"
Стружка шоколадная,Вода кокосовая Chaokoh ж/б,https://vkusvill.ru/goods/voda-kokosovaya-chaokoh-zh-b-350-ml-76729.html,Продукты без лактозы,Вместо молока,1.0178,"{'title_overlap': 0.0, 'vec_sim': 0.3003, 'fuzzy': 0.3182}"
Жмых овощной,Овощной микс,https://vkusvill.ru/goods/ovoshchnoy-miks-ves-sp-105964.html,Вторые блюда,Гарниры и вторые блюда без мяса,2.4956,"{'title_overlap': 0.3333, 'vec_sim': 0.5763, 'fuzzy': 0.75}"
Жмых овощной,Бульон овощной сухой,https://vkusvill.ru/goods/bulon-ovoshchnoy-sukhoy-36385.html,"Масла, соусы, специи, сахар и соль",Специи,2.4597,"{'title_overlap': 0.25, 'vec_sim': 0.6136, 'fuzzy': 0.7368}"
Жмых овощной,Овощной микс с кабачком Бондюэль Завтрак замороженный,https://vkusvill.ru/goods/ovoshchnoy-miks-s-kabachkom-bondyuel-zavtrak-zamorozhennyy-200-g-56991.html,Замороженные смеси,Замороженные смеси,2.4474,"{'title_overlap': 0.125, 'vec_sim': 0.6762, 'fuzzy': 0.7368}"
Жмых овощной,Овощной микс с томатами Бондюэль Завтрак замороженный,https://vkusvill.ru/goods/ovoshchnoy-miks-s-tomatami-bondyuel-zavtrak-zamorozhennyy-200-g-56979.html,Замороженные овощи,Замороженные овощи,2.4469,"{'title_overlap': 0.125, 'vec_sim': 0.6759, 'fuzzy': 0.7368}"
Жмых овощной,"Овощной микс ""Витаминное трио""",https://vkusvill.ru/goods/ovoshchnoy-miks-vitaminnoe-trio-250-g-105788.html,Зелень и салаты,"Салаты, салатные миксы",2.3772,"{'title_overlap': 0.2, 'vec_sim': 0.5955, 'fuzzy': 0.7368}"
Жмых овощной,Снек овощной из батата,https://vkusvill.ru/goods/snek-ovoshchnoy-iz-batata-30-g-62734.html,"Орехи, чипсы и снеки",Снеки из фруктов и овощей,2.0304,"{'title_overlap': 0.2, 'vec_sim': 0.4029, 'fuzzy': 0.7368}"
Жмых овощной,Овощной гарнир для приготовления оливье,https://vkusvill.ru/goods/ovoshchnoy-garnir-dlya-prigotovleniya-olive-99044.html,Консервация,Готовая еда длительного хранения,1.9182,"{'title_overlap': 0.1667, 'vec_sim': 0.359, 'fuzzy': 0.7368}"
Жмых овощной,Соус Delicados овощной Сальса пикантная,https://vkusvill.ru/goods/sous-delicados-ovoshchnoy-salsa-pikantnaya-200-g-90906.html,Соусы,Соусы,1.8559,"{'title_overlap': 0.1667, 'vec_sim': 0.3245, 'fuzzy': 0.7368}"
Жмых овощной,"Смузи овощной, кафе",https://vkusvill.ru/goods/smuzi-ovoshchnoy-300-ml-kafe-38498.html,Напитки,"Смузи, комбуча и кисель",1.8256,"{'title_overlap': 0.25, 'vec_sim': 0.4452, 'fuzzy': 0.5161}"
Жмых овощной,"Приправа ""Овощной бульон""",https://vkusvill.ru/goods/priprava-ovoshchnoy-bulon-109976.html,"Масла, соусы, специи, сахар и соль",Специи,1.7064,"{'title_overlap': 0.25, 'vec_sim': 0.4938, 'fuzzy': 0.3784}"
Жмых овощной,Готовый завтрак Любятово Дуо Микс,https://vkusvill.ru/goods/gotovyy-zavtrak-lyubyatovo-duo-miks-200-g-69795.html,"Мюсли, хлопья, подушечки","Мюсли, хлопья, подушечки",1.4074,"{'title_overlap': 0.0, 'vec_sim': 0.5597, 'fuzzy': 0.2667}"
Жмых овощной,Большой сытный завтрак,https://vkusvill.ru/goods/bolshoy-sytnyy-zavtrak-491-g-109986.html,Завтраки,Омлеты и завтраки с яйцом,1.3582,"{'title_overlap': 0.0, 'vec_sim': 0.5585, 'fuzzy': 0.2353}"
Жмых овощной,Деревенский завтрак,https://vkusvill.ru/goods/derevenskiy-zavtrak-65057.html,Завтраки,Омлеты и завтраки с яйцом,1.2743,"{'title_overlap': 0.0, 'vec_sim': 0.5467, 'fuzzy': 0.1935}"
Жмых овощной,"Микс салатный ""Грасс""",https://vkusvill.ru/goods/miks-salatnyy-grass-23160.html,Зелень и салаты,"Салаты, салатные миксы",1.2079,"{'title_overlap': 0.0, 'vec_sim': 0.4691, 'fuzzy': 0.2424}"
Жмых овощной,Английский завтрак,https://vkusvill.ru/goods/angliyskiy-zavtrak-53931.html,Вторые блюда,Вторые блюда с мясом,1.2036,"{'title_overlap': 0.0, 'vec_sim': 0.5576, 'fuzzy': 0.1333}"
Жмых овощной,"Микс салатный ""Рукола, Корн, Радичио""",https://vkusvill.ru/goods/miks-salatnyy-rukola-korn-radichio-125-g-30155.html,Зелень и салаты,"Салаты, салатные миксы",1.1976,"{'title_overlap': 0.0, 'vec_sim': 0.4953, 'fuzzy': 0.2041}"
Жмых овощной,"Микс салатный ""Римини""",https://vkusvill.ru/goods/miks-salatnyy-rimini-120-g-88264.html,Зелень и салаты,"Салаты, салатные миксы",1.1972,"{'title_overlap': 0.0, 'vec_sim': 0.4691, 'fuzzy': 0.2353}"
Жмых овощной,"Микс салатный ""Фризе, корн, радичио""",https://vkusvill.ru/goods/miks-salatnyy-frize-korn-radichio-80-g-112223.html,Зелень и салаты,"Салаты, салатные миксы",1.1946,"{'title_overlap': 0.0, 'vec_sim': 0.4901, 'fuzzy': 0.2083}"
Жмых овощной,"Микс салатный ""Месклам""",https://vkusvill.ru/goods/miks-salatnyy-mesklam-125-g-29853.html,Зелень и салаты,"Салаты, салатные миксы",1.1872,"{'title_overlap': 0.0, 'vec_sim': 0.4691, 'fuzzy': 0.2286}"
