product_id,product_title,match_ingredient,score,reasons
6890,Пряник ясная поляна вареный,Пряник,4.45,"{'coverage_ing': 1.0, 'title_overlap': 0.25, 'vec_sim': 1.0, 'fuzzy': 1.0}"
6890,Пряник ясная поляна вареный,Говядина,0.0714,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1518, 'fuzzy': 0.2857}"
6890,Пряник ясная поляна вареный,Сычужный фермент,0.0621,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1522, 'fuzzy': 0.2791}"
6891,Пряники,Раки,0.1636,"{'fallback': True, 'mode': 'forced'}"
6892,Пряники мини имбирные,Икра минтая,0.1313,"{'fallback': True, 'mode': 'forced'}"
6893,Пряники мини имбирные,Икра минтая,0.1313,"{'fallback': True, 'mode': 'forced'}"
6894,Пряники мини имбирные,Икра минтая,0.1313,"{'fallback': True, 'mode': 'forced'}"
6895,Пряники мини имбирные,Икра минтая,0.1313,"{'fallback': True, 'mode': 'forced'}"
6896,Пряники,Раки,0.1636,"{'fallback': True, 'mode': 'forced'}"
6897,Пряники шоколадные,Хлопья шоколадные,3.4371,"{'coverage_ing': 0.5, 'title_overlap': 0.3333, 'vec_sim': 0.9518, 'fuzzy': 0.7429}"
6897,Пряники шоколадные,Хлопья ячменные,2.0474,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.9387, 'fuzzy': 0.3636}"
6897,Пряники шоколадные,Хлопья пшенные,1.9752,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.9416, 'fuzzy': 0.3125}"
6898,Пряники,Раки,0.1636,"{'fallback': True, 'mode': 'forced'}"
6899,Пряники,Раки,0.1636,"{'fallback': True, 'mode': 'forced'}"
6900,Пряники шоколадные,Хлопья шоколадные,3.4371,"{'coverage_ing': 0.5, 'title_overlap': 0.3333, 'vec_sim': 0.9518, 'fuzzy': 0.7429}"
6900,Пряники шоколадные,Хлопья ячменные,2.0474,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.9387, 'fuzzy': 0.3636}"
6900,Пряники шоколадные,Хлопья пшенные,1.9752,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.9416, 'fuzzy': 0.3125}"
6901,Пряники,Раки,0.1636,"{'fallback': True, 'mode': 'forced'}"
6902,Пряники заварные глазированные,Хлопья панировочные,0.1347,"{'fallback': True, 'mode': 'forced'}"
6903,Пряники заварные,Сердечки куриные,0.15,"{'fallback': True, 'mode': 'forced'}"
6904,Пряники заварные,Сердечки куриные,0.15,"{'fallback': True, 'mode': 'forced'}"
6905,Пряники заварные,Сердечки куриные,0.15,"{'fallback': True, 'mode': 'forced'}"
6906,Пряники заварные,Сердечки куриные,0.15,"{'fallback': True, 'mode': 'forced'}"
6907,Пряники заварные,Сердечки куриные,0.15,"{'fallback': True, 'mode': 'forced'}"
6908,Пряность волшебное дерево,Тесто слоеное,0.1421,"{'fallback': True, 'mode': 'forced'}"
6911,Пшено мистраль золотое,Пшено,4.5,"{'coverage_ing': 1.0, 'title_overlap': 0.3333, 'vec_sim': 1.0, 'fuzzy': 1.0}"
6911,Пшено мистраль золотое,Рапаны,0.1473,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1992, 'fuzzy': 0.2857}"
6911,Пшено мистраль золотое,Мандарин,0.0264,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.204, 'fuzzy': 0.2}"
6912,Пшено шлифованное,Пшено,4.6,"{'coverage_ing': 1.0, 'title_overlap': 0.5, 'vec_sim': 1.0, 'fuzzy': 1.0}"
6912,Пшено шлифованное,Рапаны,0.1101,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1992, 'fuzzy': 0.2609}"
6912,Пшено шлифованное,Овощи,0.0903,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1758, 'fuzzy': 0.2727}"
6913,Пшено увелка шлифованное,Пшено,4.5,"{'coverage_ing': 1.0, 'title_overlap': 0.3333, 'vec_sim': 1.0, 'fuzzy': 1.0}"
6913,Пшено увелка шлифованное,Мандарин,0.1014,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.204, 'fuzzy': 0.25}"
6913,Пшено увелка шлифованное,Моцарелла,0.097,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1515, 'fuzzy': 0.303}"
6914,Пшено увелка шлифованное,Пшено,4.5,"{'coverage_ing': 1.0, 'title_overlap': 0.3333, 'vec_sim': 1.0, 'fuzzy': 1.0}"
6914,Пшено увелка шлифованное,Мандарин,0.1014,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.204, 'fuzzy': 0.25}"
6914,Пшено увелка шлифованное,Моцарелла,0.097,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1515, 'fuzzy': 0.303}"
6915,Псиллиум,Псиллиум,4.9,"{'coverage_ing': 1.0, 'title_overlap': 1.0, 'vec_sim': 1.0, 'fuzzy': 1.0}"
6915,Псиллиум,Специи,0.3484,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.191, 'fuzzy': 0.4286}"
6915,Псиллиум,Пита,0.2354,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.2097, 'fuzzy': 0.3333}"
6916,Пудинг молочный шоколад,Шоколад молочный,4.3628,"{'coverage_ing': 1.0, 'title_overlap': 0.6667, 'vec_sim': 0.7893, 'fuzzy': 1.0}"
6916,Пудинг молочный шоколад,Пудинг,3.8832,"{'coverage_ing': 1.0, 'title_overlap': 0.3333, 'vec_sim': 0.6145, 'fuzzy': 1.0}"
6916,Пудинг молочный шоколад,Шоколад темный,2.9341,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.7401, 'fuzzy': 0.6667}"
6917,Пудинг молочный соленая,Пудинг,4.2138,"{'coverage_ing': 1.0, 'title_overlap': 0.3333, 'vec_sim': 0.8211, 'fuzzy': 1.0}"
6917,Пудинг молочный соленая,Пудинг ванильный,2.6165,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.6377, 'fuzzy': 0.5641}"
6917,Пудинг молочный соленая,Шоколад молочный,2.4286,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.4242, 'fuzzy': 0.6667}"
6918,Пудинг молочный ваниль,Пудинг,4.1382,"{'coverage_ing': 1.0, 'title_overlap': 0.3333, 'vec_sim': 0.7739, 'fuzzy': 1.0}"
6918,Пудинг молочный ваниль,Ваниль,3.5818,"{'coverage_ing': 1.0, 'title_overlap': 0.3333, 'vec_sim': 0.4261, 'fuzzy': 1.0}"
6918,Пудинг молочный ваниль,Пудинг ванильный,2.9788,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.6035, 'fuzzy': 0.8421}"
6919,Пудинг молочный карамельный,Пудинг,4.2837,"{'coverage_ing': 1.0, 'title_overlap': 0.3333, 'vec_sim': 0.8648, 'fuzzy': 1.0}"
6919,Пудинг молочный карамельный,Пудинг ванильный,2.7321,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.672, 'fuzzy': 0.6047}"
6919,Пудинг молочный карамельный,Шоколад молочный,2.4648,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.4468, 'fuzzy': 0.6667}"
6920,Пудинг молочный шоколадный,Пудинг,4.0059,"{'coverage_ing': 1.0, 'title_overlap': 0.3333, 'vec_sim': 0.6912, 'fuzzy': 1.0}"
6920,Пудинг молочный шоколадный,Батончик шоколадный,2.7447,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.6002, 'fuzzy': 0.6897}"
6920,Пудинг молочный шоколадный,Сироп шоколадный,2.6587,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.4718, 'fuzzy': 0.7692}"
6921,Пудинг молочный ванильный,Пудинг ванильный,4.5724,"{'coverage_ing': 1.0, 'title_overlap': 0.6667, 'vec_sim': 0.9203, 'fuzzy': 1.0}"
6921,Пудинг молочный ванильный,Пудинг,4.0445,"{'coverage_ing': 1.0, 'title_overlap': 0.3333, 'vec_sim': 0.7153, 'fuzzy': 1.0}"
6921,Пудинг молочный ванильный,Кекс ванильный,2.8174,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.5584, 'fuzzy': 0.7826}"
6922,Пудра сахарная,Сахарная пудра,4.9,"{'coverage_ing': 1.0, 'title_overlap': 1.0, 'vec_sim': 1.0, 'fuzzy': 1.0}"
6922,Пудра сахарная,Паста сахарная,3.1547,"{'coverage_ing': 0.5, 'title_overlap': 0.3333, 'vec_sim': 0.7351, 'fuzzy': 0.7857}"
6923,Пудра сахарная универсальная,Сахарная пудра,4.7,"{'coverage_ing': 1.0, 'title_overlap': 0.6667, 'vec_sim': 1.0, 'fuzzy': 1.0}"
6923,Пудра сахарная универсальная,Паста сахарная,3.017,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.7351, 'fuzzy': 0.7273}"
6925,Пюре фруктово ягодное,Пюре ягодное,4.7,"{'coverage_ing': 1.0, 'title_overlap': 0.6667, 'vec_sim': 1.0, 'fuzzy': 1.0}"
6925,Пюре фруктово ягодное,Пюре фруктовое,3.0434,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.6834, 'fuzzy': 0.8}"
6925,Пюре фруктово ягодное,Пюре томатное,2.9934,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.8506, 'fuzzy': 0.5882}"
6926,Пюре фруктовое агуша,Пюре фруктовое,4.7,"{'coverage_ing': 1.0, 'title_overlap': 0.6667, 'vec_sim': 1.0, 'fuzzy': 1.0}"
6926,Пюре фруктовое агуша,Пюре томатное,2.9216,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.8459, 'fuzzy': 0.5455}"
6926,Пюре фруктовое агуша,Пюре ягодное,2.6872,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.6834, 'fuzzy': 0.5625}"
6927,Пюре фруктовое агуша печеный,Пюре фруктовое,4.6,"{'coverage_ing': 1.0, 'title_overlap': 0.5, 'vec_sim': 1.0, 'fuzzy': 1.0}"
6927,Пюре фруктовое агуша печеный,Пюре томатное,2.7794,"{'coverage_ing': 0.5, 'title_overlap': 0.2, 'vec_sim': 0.8459, 'fuzzy': 0.4706}"
6927,Пюре фруктовое агуша печеный,Пюре ягодное,2.5634,"{'coverage_ing': 0.5, 'title_overlap': 0.2, 'vec_sim': 0.6834, 'fuzzy': 0.5}"
6928,Пюре фруктовое агуша,Пюре фруктовое,4.7,"{'coverage_ing': 1.0, 'title_overlap': 0.6667, 'vec_sim': 1.0, 'fuzzy': 1.0}"
6928,Пюре фруктовое агуша,Пюре томатное,2.9216,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.8459, 'fuzzy': 0.5455}"
6928,Пюре фруктовое агуша,Пюре ягодное,2.6872,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.6834, 'fuzzy': 0.5625}"
6929,Пюре фруктовое фрутоняня,Пюре фруктовое,4.7,"{'coverage_ing': 1.0, 'title_overlap': 0.6667, 'vec_sim': 1.0, 'fuzzy': 1.0}"
6929,Пюре фруктовое фрутоняня,Пюре томатное,2.8332,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.8459, 'fuzzy': 0.4865}"
6929,Пюре фруктовое фрутоняня,Пюре ягодное,2.5934,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.6834, 'fuzzy': 0.5}"
6930,Пюре фруктовое фрутоняня,Пюре фруктовое,4.7,"{'coverage_ing': 1.0, 'title_overlap': 0.6667, 'vec_sim': 1.0, 'fuzzy': 1.0}"
6930,Пюре фруктовое фрутоняня,Пюре томатное,2.8332,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.8459, 'fuzzy': 0.4865}"
6930,Пюре фруктовое фрутоняня,Пюре ягодное,2.5934,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.6834, 'fuzzy': 0.5}"
6931,Пюре фруктовое фрутоняня,Пюре фруктовое,4.7,"{'coverage_ing': 1.0, 'title_overlap': 0.6667, 'vec_sim': 1.0, 'fuzzy': 1.0}"
6931,Пюре фруктовое фрутоняня,Пюре томатное,2.8332,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.8459, 'fuzzy': 0.4865}"
6931,Пюре фруктовое фрутоняня,Пюре ягодное,2.5934,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.6834, 'fuzzy': 0.5}"
6932,Пюре фруктовое фрутоняня,Пюре фруктовое,4.7,"{'coverage_ing': 1.0, 'title_overlap': 0.6667, 'vec_sim': 1.0, 'fuzzy': 1.0}"
6932,Пюре фруктовое фрутоняня,Пюре томатное,2.8332,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.8459, 'fuzzy': 0.4865}"
6932,Пюре фруктовое фрутоняня,Пюре ягодное,2.5934,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.6834, 'fuzzy': 0.5}"
6933,Пюре фруктовое фруктовый,Пюре фруктовое,4.4098,"{'coverage_ing': 1.0, 'title_overlap': 0.6667, 'vec_sim': 0.8186, 'fuzzy': 1.0}"
6933,Пюре фруктовое фруктовый,Жмых фруктовый,2.7465,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.5141, 'fuzzy': 0.7826}"
6933,Пюре фруктовое фруктовый,Соус фруктовый,2.6259,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.4387, 'fuzzy': 0.7826}"
6934,Пюре фруктовое фруктовый,Пюре фруктовое,4.4098,"{'coverage_ing': 1.0, 'title_overlap': 0.6667, 'vec_sim': 0.8186, 'fuzzy': 1.0}"
6934,Пюре фруктовое фруктовый,Жмых фруктовый,2.7465,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.5141, 'fuzzy': 0.7826}"
6934,Пюре фруктовое фруктовый,Соус фруктовый,2.6259,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.4387, 'fuzzy': 0.7826}"
6935,Пюре фруктовое яблоко печеный,Пюре фруктовое,4.267,"{'coverage_ing': 1.0, 'title_overlap': 0.5, 'vec_sim': 0.7919, 'fuzzy': 1.0}"
6935,Пюре фруктовое яблоко печеный,Яблоко,3.8241,"{'coverage_ing': 1.0, 'title_overlap': 0.25, 'vec_sim': 0.6088, 'fuzzy': 1.0}"
6935,Пюре фруктовое яблоко печеный,Пюре томатное,2.5002,"{'coverage_ing': 0.5, 'title_overlap': 0.2, 'vec_sim': 0.6714, 'fuzzy': 0.4706}"
6936,Пюре фруктовое яблоко,Пюре фруктовое,4.367,"{'coverage_ing': 1.0, 'title_overlap': 0.6667, 'vec_sim': 0.7919, 'fuzzy': 1.0}"
6936,Пюре фруктовое яблоко,Яблоко,3.8741,"{'coverage_ing': 1.0, 'title_overlap': 0.3333, 'vec_sim': 0.6088, 'fuzzy': 1.0}"
6936,Пюре фруктовое яблоко,Яблоко кисловатое,2.6715,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.6088, 'fuzzy': 0.6316}"
6937,Пюре фруктовое яблоко,Пюре фруктовое,4.367,"{'coverage_ing': 1.0, 'title_overlap': 0.6667, 'vec_sim': 0.7919, 'fuzzy': 1.0}"
6937,Пюре фруктовое яблоко,Яблоко,3.8741,"{'coverage_ing': 1.0, 'title_overlap': 0.3333, 'vec_sim': 0.6088, 'fuzzy': 1.0}"
6937,Пюре фруктовое яблоко,Яблоко кисловатое,2.6715,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.6088, 'fuzzy': 0.6316}"
6938,Пюре фруктовое яблоко,Пюре фруктовое,4.367,"{'coverage_ing': 1.0, 'title_overlap': 0.6667, 'vec_sim': 0.7919, 'fuzzy': 1.0}"
6938,Пюре фруктовое яблоко,Яблоко,3.8741,"{'coverage_ing': 1.0, 'title_overlap': 0.3333, 'vec_sim': 0.6088, 'fuzzy': 1.0}"
6938,Пюре фруктовое яблоко,Яблоко кисловатое,2.6715,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.6088, 'fuzzy': 0.6316}"
6939,Пюре фруктовое яблоко,Пюре фруктовое,4.367,"{'coverage_ing': 1.0, 'title_overlap': 0.6667, 'vec_sim': 0.7919, 'fuzzy': 1.0}"
6939,Пюре фруктовое яблоко,Яблоко,3.8741,"{'coverage_ing': 1.0, 'title_overlap': 0.3333, 'vec_sim': 0.6088, 'fuzzy': 1.0}"
6939,Пюре фруктовое яблоко,Яблоко кисловатое,2.6715,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.6088, 'fuzzy': 0.6316}"
6940,Пюре фруктовое яблоко,Пюре фруктовое,4.367,"{'coverage_ing': 1.0, 'title_overlap': 0.6667, 'vec_sim': 0.7919, 'fuzzy': 1.0}"
6940,Пюре фруктовое яблоко,Яблоко,3.8741,"{'coverage_ing': 1.0, 'title_overlap': 0.3333, 'vec_sim': 0.6088, 'fuzzy': 1.0}"
6940,Пюре фруктовое яблоко,Яблоко кисловатое,2.6715,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.6088, 'fuzzy': 0.6316}"
6941,Пюре фруктовое яблоко,Пюре фруктовое,4.367,"{'coverage_ing': 1.0, 'title_overlap': 0.6667, 'vec_sim': 0.7919, 'fuzzy': 1.0}"
6941,Пюре фруктовое яблоко,Яблоко,3.8741,"{'coverage_ing': 1.0, 'title_overlap': 0.3333, 'vec_sim': 0.6088, 'fuzzy': 1.0}"
6941,Пюре фруктовое яблоко,Яблоко кисловатое,2.6715,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.6088, 'fuzzy': 0.6316}"
6942,Пюре фруктовое яблоко,Пюре фруктовое,4.367,"{'coverage_ing': 1.0, 'title_overlap': 0.6667, 'vec_sim': 0.7919, 'fuzzy': 1.0}"
6942,Пюре фруктовое яблоко,Яблоко,3.8741,"{'coverage_ing': 1.0, 'title_overlap': 0.3333, 'vec_sim': 0.6088, 'fuzzy': 1.0}"
6942,Пюре фруктовое яблоко,Яблоко кисловатое,2.6715,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.6088, 'fuzzy': 0.6316}"
6943,Пюре фруктовое яблоко,Пюре фруктовое,4.367,"{'coverage_ing': 1.0, 'title_overlap': 0.6667, 'vec_sim': 0.7919, 'fuzzy': 1.0}"
6943,Пюре фруктовое яблоко,Яблоко,3.8741,"{'coverage_ing': 1.0, 'title_overlap': 0.3333, 'vec_sim': 0.6088, 'fuzzy': 1.0}"
6943,Пюре фруктовое яблоко,Яблоко кисловатое,2.6715,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.6088, 'fuzzy': 0.6316}"
6944,Пюре фруктовое сады,Пюре фруктовое,4.7,"{'coverage_ing': 1.0, 'title_overlap': 0.6667, 'vec_sim': 1.0, 'fuzzy': 1.0}"
6944,Пюре фруктовое сады,Пюре томатное,2.9472,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.8459, 'fuzzy': 0.5625}"
6944,Пюре фруктовое сады,Пюре овощное,2.7004,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.6746, 'fuzzy': 0.5806}"
6945,Пюре фруктовое сады,Пюре фруктовое,4.7,"{'coverage_ing': 1.0, 'title_overlap': 0.6667, 'vec_sim': 1.0, 'fuzzy': 1.0}"
6945,Пюре фруктовое сады,Пюре томатное,2.9472,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.8459, 'fuzzy': 0.5625}"
6945,Пюре фруктовое сады,Пюре овощное,2.7004,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.6746, 'fuzzy': 0.5806}"
6946,Пюре фруктовое сады,Пюре фруктовое,4.7,"{'coverage_ing': 1.0, 'title_overlap': 0.6667, 'vec_sim': 1.0, 'fuzzy': 1.0}"
6946,Пюре фруктовое сады,Пюре томатное,2.9472,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.8459, 'fuzzy': 0.5625}"
6946,Пюре фруктовое сады,Пюре овощное,2.7004,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.6746, 'fuzzy': 0.5806}"
6947,Пюре,Пюре томатное,3.9972,"{'coverage_ing': 0.5, 'title_overlap': 0.5, 'vec_sim': 0.9983, 'fuzzy': 1.0}"
6947,Пюре,Пюре ягодное,3.7822,"{'coverage_ing': 0.5, 'title_overlap': 0.5, 'vec_sim': 0.8639, 'fuzzy': 1.0}"
